topic-id,topic-name
3819,Computing the Singular Values of a Matrix
3820,The Sample Variance
3821,Graphs of Functions
3822,Further Graphing of Two-Variable Linear Inequalities
3823,Rotating Objects in the Coordinate Plane Using Functions
3824,Completing the Square With Leading Coefficients
3825,Analyzing Second-Degree Taylor Polynomials
3826,Taylor Series
3827,Graphing Non-Strict Two-Variable Linear Inequalities
3828,Infinite Limits of Rational Functions: Advanced Cases
3829,Extending the Trigonometric Ratios to Large Angles
3830,Inverses of Quadratic Functions
3831,Further Continuity of Piecewise Functions
3832,Solving Logarithmic Equations by Combining the Laws of Logarithms
3833,Solving Quadratic Inequalities Using the Graphical Method
3834,Tangent and Normal Lines to Polar Curves
3835,Defining Abstract Vector Spaces
3836,The Rank-Nullity Theorem
3837,Calculating Trigonometric Ratios Using the Sum Formula for Sine
3838,Further Convergence of Geometric Sequences
3839,Calculating Trigonometric Ratios Using the Sum Formula for Cosine
3840,Calculating Trigonometric Ratios Using the Sum Formula for Tangent
3842,Completing the Square With Odd Linear Terms
3843,Addition in Scientific Notation With Different Powers of Ten
3844,Identifying Monotonic Sequences Using Differentiation
3845,Constructing Functions Using Transformations
3846,Relating Concavity to the Second Derivative
3847,The Distributive Law With Three Terms
3848,Combining Radical Expressions Using the Product Rule
3849,Solving Quadratic Equations With Leading Coefficients by Completing the Square
3850,Combining Graph Transformations of Tangent and Cotangent
3851,Roots of Absolute Value Functions
3852,The Rank-Nullity Theorem in Terms of Linear Transformations
3854,Further Differentiation of Curves Given in Polar Form
3855,Confidence Intervals for One Mean: Unknown Population Variance
3856,Computing Expected Values From Joint Distributions
3857,Alternate Forms of the Secant-Tangent Identity
3858,Determining Convergence Parameters for Infinite Series
3859,I.I.D Normal Random Variables
3860,Further Modeling With First-Order ODEs
3861,Identifying Monotonic Sequences Using Ratios
3862,Applications of the Central Limit Theorem
3863,Independence of Continuous Random Variables
3864,Sampling Distributions
3866,Properties of the Joint CDF of Two Continuous Random Variables
3867,Simulating Random Observations
3868,Unit Conversions Using Base Units of Mass
3869,Unit Conversions Using Base Units of Length
3870,Unit Conversions Using Units of Time
3871,Two-Step Unit Conversions
3872,Units of Area and Volume
3873,Simplifying Linear Expressions When a Group of Terms Is Subtracted
3874,Interpreting Multiplication Equations as a Comparison
3875,Adding Two-Digit Whole Numbers
3876,Subtracting Two-Digit Numbers
3877,The Relationship Between Multiplication and Division
3878,Multiplying Numbers Using Repeated Addition
3879,Estimating Multi-Digit Addition
3880,Estimating Multi-Digit Subtraction
3881,Adding Three Multi-Digit Numbers
3882,"Dividing by 10, 100, and 1,000 Using the Pattern of Zeros"
3883,Rounding Down Whole Numbers
3884,Rounding Up Whole Numbers
3885,Writing Whole Numbers in Words
3886,Dividing Numbers Using Place-Value Strategies
3888,Understanding Remainders Using Models
3889,Decomposing Fractions Into Sums Using Models
3890,Place Value With Numbers Up to Seven Digits
3893,Models for Mixed Numbers
3895,Horizontal and Vertical Tangents to Polar Curves in Non-Differentiable Cases
3896,Further Optimizing Functions Using Graphs of Derivatives
3898,Interpreting Division Problems as Mixed Numbers
3899,Reading Whole Numbers Written in Words
3900,Rounding Up the Digit 9
3901,Converting Mixed Numbers to Improper Fractions
3902,Representing Comparison Statements as Equations
3903,Word Problems Involving Additive and Multiplicative Comparison
3904,Solving Multistep Word Problems Using Number Operations
3906,Subtracting Two-Digit Numbers From Three-Digit Numbers
3907,Subtracting Three-Digit Numbers
3908,Subtracting Numbers Up to Five Digits
3909,Subtracting Numbers Up to Seven Digits
3910,Adding Three-Digit and Two-Digit Numbers
3911,Adding Three-Digit Numbers
3912,Adding Numbers Up to Five Digits
3913,Adding Numbers Up to Seven Digits
3914,Converting Fractions to Decimals
3915,Plotting Decimals on Number Lines
3916,Adding Decimal Fractions
3919,Comparing Whole Numbers Using Place Value
3920,More Multi-Digit by One-Digit Division Using Area Models
3921,Equivalent Place Value Representations
3923,Evaluating Expressions Containing Multiplication and Division
3924,Rewriting Numbers Ending in Zeros
3925,Two-Digit by One-Digit Division With Remainders Using Partial Quotients
3926,Conditional Variance for Discrete Random Variables
3929,Conditional Variance for Continuous Random Variables
3930,Finite Population Corrections for Sample Means
3931,Confidence Intervals for One Proportion: Finite Population Corrections
3932,Point Estimates of Population Proportions
3933,Multiplying Numbers Using Repeated Subtraction
3934,Subtracting Fractions With Like Denominators
3935,Connecting Factors and Multiples
3936,Comparing Fractions Using One-Half Benchmarks
3937,Comparing Fractions Using Unit Benchmarks
3939,The Covariance Matrix
3940,Variance of Sums of Random Variables
3941,More on Equivalent Place Value Representations
3942,The Factors of a Number
3943,Inverses of Radical Functions
3944,Inverses of Reciprocal Functions
3945,Computing Principal Components
3946,The Connection Between PCA and SVD
3947,Adding Fractions With Like Denominators: Word Problems
3948,Adding Mixed Numbers With Like Denominators: Word Problems
3949,Finding Remainders
3950,Approximating Areas Under Graphs of Composite Functions
3951,Writing Unit Fractions in Words
3952,Division With Remainders
3953,Evaluating Expressions Involving Addition and Multiplication
3954,Equivalent Place Value Representations and Borrowing
3955,Decomposing Fractions Into Sums
3956,Finding Intersections of Functions Using a Graphing Calculator
3958,Properties of Finite Series
3959,Writing Fractions in Words
3960,Modeling With Rectangles
3965,Solving Angle Problems
3968,Multiplying Fractions by Whole Numbers Using Models
3970,Confidence Intervals for Paired Samples: Known Variances
3971,Connecting Patterns
3972,Converting Metric Units of Length to Larger Units
3974,Converting Units of Volume to Larger Units
3975,Converting Units of Mass to Larger Units
3976,Converting Units of Time to Larger Units
3977,Confidence Intervals for Paired Samples: Unknown Variances
3978,Further Solving Multistep Word Problems Using the Four Operations
3979,Parallel and Perpendicular Lines
3980,Measuring Angles Using a Protractor
3981,Connecting Angles and Circles
3989,Subtraction in Scientific Notation With Different Powers of Ten
3990,Converting Units of Area to Larger Units
3992,Absolute Value Equations With Extraneous Solutions
3994,Converting Customary Units of Length to Smaller Units
3996,Comparing Decimals Up to Hundredths
4002,Further Addition in Scientific Notation With Different Powers of Ten
4004,Improper Integrals Involving Exponential Functions
4005,Improper Integrals Involving Arctangent
4012,Expected Values of Continuous Random Variables
4019,Alternate Angles
4021,Solving Two-Step Inequalities
4025,Dividing Numbers by One-Digit Numbers With Rounding
4026,Solving Systems of Linear Equations Using Elimination: One Transformation
4028,Unbounded Intervals
4029,Further Absolute Value Equations
4031,Representing Solutions to Inequalities on Number Lines
4033,Significant Figures
4034,Further Solving Linear Inequalities
4037,Extending the Trigonometric Ratios Using Angles in Radians
4043,Calculating Probabilities With Continuous Random Variables
4050,Properties of Roots of Unity
4052,Further Properties of Infinite Series
4057,Calculating Derivatives From Graphs Using the Chain Rule
4059,Related Rates With Implicit Functions
4063,Interiors and Boundaries of Sets
4065,Combining Similarity Criteria for Triangles
4073,Converting Customary Units of Length to Larger Units
4077,Subspaces of N-Dimensional Space: Geometric Interpretation
4080,Finding Definite Integrals Using a Graphing Calculator
4084,Finding Improper Integrals Using a Graphing Calculator
4096,Computing Partial Derivatives Using the Rules of Differentiation
4097,Open and Closed Sets
4100,Continuous Random Variables Over Infinite Domains
4104,Consecutive Angles
4116,Confidence Intervals for Linear Regression Intercept Parameters
4117,Pooled Variance
4118,Confidence Intervals for Two Means: Unequal and Unknown Population Variance
4119,Hypothesis Tests for Two Means: Unequal and Unknown Population Variances
4120,Two-Tailed Hypothesis Tests
4123,Likelihood Functions for Continuous Probability Distributions
4124,Log-Likelihood Functions for Discrete Probability Distributions
4125,Log-Likelihood Functions for Continuous Probability Distributions
4126,Hypothesis Tests for the Rate of a Poisson Distribution
4131,Critical Regions for Left-Tailed Hypothesis Tests
4132,Computing Double Integrals Using a Change of Variables
4134,Transformations of Regions Between Curves
4135,Polar Coordinate Transformations
4136,Equivalent Fractions With Negative Numbers
4139,Differentiating Vector-Valued Functions
4141,Repeated Integrals in Three Dimensions
4143,Calculating Flux Through Cartesian Surfaces
4144,Calculating Flux Through Closed Surfaces
4145,Calculating Flux Through Parametric Surfaces
4146,Triple Integrals Over Type I Regions
4149,The Inverse Function Theorem
4151,Computing Triple Integrals Using a Change of Variables
4158,Changing the Order of Integration in Triple Integrals: Changing Region
4160,Source-Free Vector Fields
4162,Flux Through Closed Surfaces
4164,Optimizing Multivariable Functions Using Lagrange Multipliers
4166,Moments and Centers of Mass of Plane Laminas
4167,Moments and Centers of Mass of Thin Rods
4169,The Derivative of a Multivariable Function
4171,Second-Degree Taylor Polynomials of Multivariable Functions
4173,Moments of Inertia of Laminas About Other Axes
4174,Calculating the Radius of Gyration of a Plane Lamina
4196,Units of Mass
4197,Units of Time
4198,Units of Volume
4204,Comparing Fractions Using Common Denominators
4208,Intersections of Lines and Planes With Surfaces
4218,Optimizing Distances to Curves
4219,Subtracting Mixed Numbers With Like Denominators: Word Problems
4231,Subtracting Fractions With Like Denominators: Word Problems
4236,Solving Systems of Linear Equations Using Elimination: Two Transformations
4238,Constrained Optimization of Quadratic Forms: Determining Where Extrema are Attained
4250,The Fundamental Theorem of Arithmetic
4252,Truth Tables
4254,Truth Sets of Predicates
4255,"The ""And"" and ""Or"" Connectives With Predicates"
4256,"The ""Not"" Connective With Predicates"
4257,Conditional Statements With Predicates
4258,Negating Statements With Nested Quantifiers
4302,Simplifying Predicate Expressions Using De Morgan's Laws
4303,Implication Elimination and Denying the Consequent
4305,Disjunctive Syllogism and Transitivity of Implication
4306,Additional Rules of Logical Inference
4314,Significant Figures With Decimals
4315,Applying the Addition Law With Event Complements
4319,Orthogonal Linear Transformations
4327,Elementary Properties of Set Operations
4342,The Limit of a Null Sequence
4343,Proving the Finite Limit of a Sequence
4344,Infinite Limits of Sequences
4361,Computing Probabilities of Events Containing Complements Using Venn Diagrams
4376,Proving the Limit of a Null Sequence
4386,Infinite Sets
4387,Visualizing Cartesian Products
4392,Describing Planar Regions Using Set-Builder Notation
4393,Describing Sets Using Set-Builder Notation
4394,"Cardinality of the Natural Numbers, Integers, and Rationals"
4396,The Maximum and Minimum of a Set
4399,Proving a Sequence Has an Infinite Limit
4420,Symmetry Properties of the Standard Normal Distribution
4422,Grammatical Constructions for Conditional Statements
4423,Prenex Normal Form
4424,The Cardinality of the Power Set of Natural Numbers
4425,The Conditional Definition of a Set
4426,Proving Distributive Properties of Union and Intersection
4427,Proving De Morgan's Laws for Sets
4429,Proving Parity
4430,Distributive Properties of Set Operations
4432,Proof by Cases
4433,Properties of Integer Divisibility
4435,Proving Divisibility Using Congruence
4437,Proving Parity by Contrapositive
4536,Estimating Decimal Subtraction With Benchmarks
4638,Consistency and Dependency in Linear Systems
4698,Dividing Whole Numbers by Fractions Using Models: Fractional Results
4788,Five- and Six-Digit by One-Digit Multiplication
4818,Multiplicative Inverses Modulo N
4819,The Domain and Range of a Relation
4820,Reflexive and Irreflexive Relations
4821,Symmetric and Antisymmetric Relations
4822,Transitive Relations
4823,The Integers Modulo N
4824,N-ary Relations
4825,Functional Relations
4826,Relations on Infinite Sets
4832,Operations on Relations
4837,Graphical Representations of Relations
4839,Solving Linear Congruences
4858,Properties of the Cross Product
4860,Continuous Infinite Sets With Equal Cardinality
4922,Proving Irrationality by Contradiction
4923,Proving Properties of Irrationals by Contradiction
4924,Proving Subset Relations
4925,Proving Biconditional Statements
4927,Disproving Implications
4928,Properties of Prime Divisibility
4934,Modeling With Trigonometric Functions
4941,Proving Properties of Linear Congruences
4942,Proving a Relation Is an Equivalence Relation
4943,Confidence Intervals for Two Proportions
4944,Hypothesis Tests for Two Means: Paired-Sample T-Test
4945,The Method of Moments
4946,Confidence Intervals for Two Means: Equal and Unknown Population Variance
4948,Critical Regions for Right-Tailed Hypothesis Tests
4951,Further Factoring Trinomials With Leading Coefficients
5020,Finite Population Corrections for Sample Proportions
5088,Finding Zeros and Extrema of Transformed Sine and Cosine Functions
5100,Identifying Angle Postulates
5135,Proving Perpendicular Line Theorems
5137,Proving Consecutive Angle Theorems
5157,The Exterior Angle Theorem
5158,Proofs Involving Medians and Centroids
5159,Proving the Midpoint Theorem
5169,Proving Criteria for Parallelograms and Rectangles
5188,Proving Similarity Statements
5204,Sums of Squares
5271,Further Proving Alternate Angle Theorems
5272,Further Proving Consecutive Angle Theorems
5273,Further Proving Perpendicular Line Theorems
5275,Confidence Intervals for One Means: Finite Population Correction
5289,Feature Extraction Using PCA
5360,One-Factor Analysis of Variance
5363,The Method of Moments: Two-Parameter Distributions
5365,"The Relationship Between SSW, SSB, SST"
5374,First-Order Recurrence Relations With Polynomial Forcing
5375,First-Order Recurrence Relations With Exponential Forcing
5377,Newton's Method for Optimizing Multivariable Functions
5379,Newton's Method for Multivariable Functions
5394,The Multinomial Distribution
5396,Principal Disjunctive Normal Forms
5397,Principal Conjunctive Normal Forms
5398,Post's Functional Completeness Theorem
5412,The PMF of the Hypergeometric Distribution
5414,Processing Strings Using Deterministic Finite Automata
5415,Adjacency Matrices of Directed Graphs
5420,Processing Strings Using Turing Machines
5431,"Walks, Paths, and Distances in Directed Graphs"
5432,Topological Ordering
5434,Identifying Angle Theorems
5488,Proving Alternate Angle Theorems
5527,Gradients With Respect to a Variable Subset
5536,Vector Gradients
5551,Kahn's Algorithm
5572,Linear Equations With No Solutions
5639,Complete and Bipartite Graphs
5719,Combining Means
5845,Total and Tensor Derivatives
5868,The Chain Rule for Total Derivatives
5869,Matrix Gradients
5916,The Hadamard Product
5970,Exponential Expressions
5971,Solving Multivariable Equations
5972,Interpreting Exponential Models
5973,Evaluating Expressions
5974,Interpreting Coefficients of Lines in Slope-Intercept Form
5975,Evaluating Linear Functions
5976,Constructing Models With One-Variable Linear Inequalities
5977,Solving Simple Systems of Linear Equations
5978,Areas of Rectangles and Squares
5979,The Canonical Equation of a Circle
5980,Corresponding Angles
5981,Trigonometric Ratios in Right Triangles
5982,Sampling Bias and Validity
5983,Estimation From Proportions and Samples
5984,The Mean of a Dataset
5985,Finding Parts of Numbers From Percentages
5986,Simple Probabilities in Real-World Contexts
5987,Unit Conversions to Smaller Units of Length
5988,Identifying Best-Fit Lines
5990,Adding Polynomials
5991,Simplifying Rational Expressions by Factoring
5997,The Law of Total Expectation for Discrete Random Variables
6007,Further Vector Gradients
6010,Solving Constant-Quadratic Systems of Equations
6011,Perfect Square Quadratic Equations
6012,Absolute Value Equations
6013,Counting Solutions to Quadratic Equations
6014,Interpreting Graphs of Quadratic Functions in Modeling Contexts
6015,Identifying Intercepts of Functions From Graphs
6016,Quadratic Functions
6020,Higher-Degree Polynomials
6021,Relations Between Trigonometric Ratios in Similar Right Triangles
6022,Cofunction Relationships and Identities
6023,The Pythagorean Theorem
6024,Problem-Solving With Isosceles Right Triangles
6025,Modeling Situations Using the Pythagorean Theorem
6026,Calculating Lengths and Areas Using Trigonometry
6027,Volumes of Right Rectangular Prisms
6028,Volumes of Cylinders
6029,Areas and Circumferences of Circles
6031,Calculating Areas in the Coordinate Plane
6032,Radians
6033,Arc Lengths of Sectors
6034,Tangent Lines to Circles
6035,Determining the Number of Solutions to a Linear Equation
6036,Numerical Word Problems
6039,Interior Angles of Triangles
6040,Finding Corresponding Angles in Similar Shapes
6041,Solving Problems With Embedded Right Triangles
6043,Solutions of Two-Variable Linear Inequalities
6044,Systems of Two-Variable Inequalities
6045,Compound Inequalities
6046,Margin of Error
6048,Expressing Percentage Change Using Decimals
6049,Applying Percentages in Succession
6052,Calculating Probabilities From Frequency Tables
6053,Simple Probabilities From Two-Way Frequency Tables
6055,Rate Problems
6056,Ratios
6058,Algebraic Expressions With Rates and Ratios
6059,Calculating Density
6061,Bar Graphs
6062,Tabular Datasets
6063,Comparing Data Sets
6064,Effects of Additional Data on Centrality Measures
6065,Interpreting Data Plots
6066,Quadratic vs. Exponential Models
6069,Solving Systems of Equations Using Addition or Subtraction
6070,Modeling Word Problems With Systems of Linear Equations
6071,The Intersection of Two Lines
6072,Linear Systems With Infinitely Many Solutions
6073,Interpreting Survey Data
6077,Interpreting Coefficients of Linear Functions in Context
6079,Identifying Tables Corresponding to Linear Functions
6081,Parallel Lines
6083,Interpreting Two-Variable Linear Equations
6084,Constructing Models With Two-Variable Linear Equations
6085,Finding Equations of Translated Functions
6086,Modeling Totals Using Two-Variable Linear Equations
6087,Interpreting Coefficients of Two-Variable Equations
6088,Modeling and Solving Systems of Linear Inequalities Using Technology
6091,Factoring Expressions Containing Binomials
6092,Equating Polynomial Coefficients
6103,The Zero Product Rule for Solving Polynomial Equations
6106,Applying the Distributive Law to Exponential Expressions
6142,Manipulating Expressions and Equations
6147,Combining Exponential Expressions
6148,Fractions of Fractions With Algebraic Expressions
6149,Factoring Differences of Squares Using Surds
6150,Adding Rational Expressions Using Polynomial Factorization
6153,Solving Many-Variable Rational Equations
6155,Solving Systems of Nonlinear Equations by Identifying Structure
6156,Solving Systems of Linear Equations by Identifying Structure
6172,Factoring Expressions Containing Hidden Factors
6173,Determining Unknown Parameters in Systems of Linear Equations
6174,Applying the Distributive Law to Radical Expressions
6175,Calculating Trigonometric Ratios From Descriptions
6176,Calculating Means From Frequency Tables
6177,Calculating Medians From Frequency Tables
6178,Areas of Inscribed Triangles
6179,Trigonometric Ratios of Large Angles in Degrees
6184,Trigonometric Ratios of Large Angles in Radians
6185,Further Rationalizing Denominators of Algebraic Expressions
6186,Calculating Modes From Frequency Tables
6187,Cumulative Frequency
6188,Comparing Data Set Visualizations Using Standard Deviation and MAD
6190,Calculating Modes and Medians From Histograms
6191,Comparing Means
6192,Comparing Medians
6193,Comparing Modes
6198,Converting Between Mixed Units Containing Squares
6202,Squares Inscribed in Circles
6206,Rewriting Radical Expressions Using the Laws of Exponents
6207,Non-Adjacent Complementary Angles
6212,Equilateral Triangles Inscribed in Circles
6213,Circles Inscribed in Equilateral Triangles
6214,Estimation From Samples
6215,Interpreting Survey Results
6216,Sampling
6217,Sampling and Margin of Error
6218,Biased and Unbiased Samples
6219,Constructing Linear Functions
6220,Time-Shifting Exponential Models
6221,Effects of Data Change on the Mean
6222,Finding Conditional Probabilities From Frequency Tables
6224,Modeling With Compound Inequalities
6225,Solving Linear Equations Containing Binomials
6226,Solving One-Step Addition Equations
6228,Manipulating Linear Equations Containing Binomials
6229,Solving Linear Equations Containing Binomials
6231,Solving Multistep Linear Equations
6232,Solving One-Step Multiplication Equations
6233,Solving Linear Equations With Binomials on Both Sides
6234,Density
6235,Solving Equations With Fractional Coefficients
6236,Solving Equations by Combining Terms
6237,Solving Linear Equations Containing Binomials by Factoring
6238,Solving Linear Equations Containing Binomials by Factoring
6239,Finding Equivalent Equations
6240,Linear Equations With Infinitely Many Solutions
6241,Constructing Models With One-Variable Linear Equations
6242,Multistep Numerical Word Problems
6243,Linear Models Presented in Unsimplified Form
6245,Modeling and Solving Problems Using Linear Equations
6246,Solving Two-Variable Linear Models
6247,Modeling Geometry Problems Using Linear Equations
6248,Interpreting Coefficients of Two-Variable Linear Equations
6250,Working With Function Composition
6251,Finding a Function Input for a Given Output
6252,Linear Functions Containing Unknown Parameters
6253,Constructing Linear Functions Using Slope-Intercept Form
6254,Further Constructing Models Using Linear Functions
6256,Modeling Using Slope-Intercept Form
6257,Modeling Totals Using Two-Variable Linear Equations
6258,Modeling With Linear Functions
6259,Constructing Models Using Linear Functions
6260,Identifying Linear Functions Corresponding to Tables
6262,Function Tables Containing Unknown Parameters
6263,Analyzing Functions in Tabular Form
6265,Linear Functions as Tables in Applications
6266,Determining Unknown Parameters in Quadratic Equations With One Real Solution
6267,Reasoning About Coefficients in Quadratic Equations Using the Factor Theorem
6268,Working With Equivalent Forms of Exponential Functions
6270,Constructing Functions Representing Properties of 2D Shapes
6272,Solving Quadratic Equations Containing Unknown Parameters
6276,Bounding Statistics for Grouped Data
6279,Linear Functions in Tabular Form
6280,Determining Unknown Parameters in Exponential Functions
6282,Larger Systems of Equations
6285,Reasoning About Coefficients of Quadratics Using Symmetry
6286,Reasoning About Coefficients of Quadratics Using Standard and Factored Forms
6287,"Optimizing Sums, Differences, Products, and Quotients"
6289,Determining Unknown Parameters in Quadratic Equations With No Real Solutions
6291,Determining Unknown Parameters in Quadratic Systems With One Intersection Point
6292,Determining Unknown Parameters in Quadratic Systems With Zero or Two Intersection Points
6294,Solving Many-Variable Nonlinear Equations
6295,Parametrizing Systems With Infinitely Many Solutions
6296,Fitting Quadratic Functions to Data Using Vertex Form
6297,Constructing Functions Representing Properties of Rectangular Solids
6298,Comparing Data Points to Lines of Best Fit
6299,Isosceles Triangles in Circles
6300,Solving Problems Describing Congruent Triangles
6302,Linear Functions in Tabular Form Containing Unknown Parameters
6303,Analyzing Linear Functions in Tabular Form
6304,Transformations of Linear Functions in Tabular Form
6305,Surface Areas of Combined Prisms
6307,Determining Unknown Parameters in Quadratic Equations: Advanced Cases
6308,Working With Descriptions of Similar Solids
6309,Working With Descriptions of Similar Shapes
6310,Reasoning About Congruent Triangles
6312,Composite Solids
6313,Calculating Means From Histograms
6314,Solving Parallel Line Problems From Descriptions
6315,Transforming Polynomial Functions
6316,Transforming Circles
6317,Reasoning About Similar Triangles
6319,Perpendicular Bisectors of Chords in the Coordinate Plane
6320,Determining Unknown Observations Given Statistical Metrics
6322,Border Problems
6324,Recognizing 30-60-90 Triangles
6325,Manipulating Ratios in Various Contexts
6328,Extrema of Exponential Functions
6329,Comparing Radicals
6330,Solving Geometry Problems by Manipulating Radicals
6331,Solving Angle Problems From Descriptions of Similar Triangles
6332,Modeling Using Systems of Non-Linear Equations
6333,"Constructing Functions Representing Volumes of Cylinders, Cones, and Pyramids"
6336,Identifying Valid Outputs of Factored Polynomials
6337,Solving Multipart Commerce and Finance Percentage Problems
6339,Interpreting Descriptions of Physical Phenomena
6341,Finding Intersections of Lines and Quadratic Functions
6342,Interpreting Rates of Change of Physical Phenomena
6343,Statistical Effects of Data Transformations
6344,Comparing Effects of Data Change on Measures of Centrality
6350,Working With Lines in Slope-Intercept Form
6351,Combining Graph Transformations of Exponential Functions
6353,Solving Exact ODEs Using Integrating Factors
6354,Riccati Differential Equations
6355,Clairaut Differential Equations
6360,Modeling With Systems of Linear Inequalities
6363,Comparing Data Sets Using Standard Deviation and MAD
6364,Newton's Law of Universal Gravitation
6367,Abel's Identity
6368,Classifying Figures Based on Angles
6369,The First Shifting Theorem of Laplace Transforms
6370,The Second Shifting Theorem of Laplace Transforms
6372,Laplace Transforms of Integrals
6373,The Trapezoidal Method
6374,Linear Independence for Homogeneous Systems of ODEs
6375,Matrix Exponentials
6376,Fundamental Matrices
6377,Equilibrium Points and Stability for Systems of ODEs
6378,Linear Approximations Near Equilibria
6379,Phase Portraits for Linear Systems With Zero Eigenvalues
6380,Shifted Systems of ODEs
6382,Fourier Series of Arbitrary Period
6383,Differentiating and Integrating Fourier Series
6386,Solving ODEs Using Fourier Series
6396,The Implicit Euler Method
6397,The ABM2 Method
6399,Order of Numerical Methods
6400,Euler's Method for Second-Order ODEs
6402,The Smoothness Property of Laplace Transforms
6408,Finding Equations of Lines Using Slopes and Points
6409,Graphs of Linear Equations in Slope-Intercept Form
6410,Finding Intercepts of Lines in Slope-Intercept Form
6411,Constructing and Analyzing Slope-Intercept Equations
6412,Properties of Lines Given in Standard or General Form
6413,Analyzing Linear Equations in General Form
6414,Analyzing Linear Equations of Shifted Lines
6415,Slopes of Perpendicular Lines
6416,Perpendicular Lines
6417,Modeling and Solving With One-Variable Linear Inequalities
6418,Modeling and Solving Percentage Problems With One-Variable Linear Inequalities
6419,Modeling and Solving With One-Variable Linear Inequalities: Advanced Cases
6421,Constructing Models With Compound Inequalities
6422,Modeling With Two-Variable Linear Inequalities
6423,Modeling and Solving Two-Variable Linear Inequalities
6425,Modeling With Systems of Inequalities
6426,Modeling and Solving Systems of Linear Inequalities
6427,Identifying Structure in Systems of Linear Equations
6428,Solving Systems of Equations Using Elimination
6429,Solving Problems With Systems of Linear Equations
6430,Solving Problems With Systems of Linear Equations in Standard Form
6432,Linear Equations With No Solutions
6433,Linear Systems With No Solution
6434,Determining the Number of Solutions to a Linear System
6435,Interpreting Graphs of Linear Functions
6436,The Relationship Between Systems of Linear Equations and Graphs
6437,Parametrizing Systems of Linear Equations
6438,"Perimeters of Squares, Rectangles, and Triangles"
6439,Areas of Right Triangles
6440,Solving Right Triangle Problems by Manipulating Radicals
6441,Surface Areas of Right Rectangular Prisms
6442,Volumes and Surface Areas of Cubes
6445,Volumes of Cylinders: Word Problems
6446,Volumes of Spheres
6447,Volumes of Cones
6450,Canonical Equations of Transformed Circles
6451,General Equations of Circles in the Coordinate Plane
6452,Solving Problems Involving the Canonical Equation of a Circle
6456,Isosceles Triangles Formed Within Circles
6457,Consecutive Angles
6458,Vertical Angles
6459,Problem-Solving With Corresponding Angles
6460,Interior Angles of Special Triangles
6461,Exterior Angles of Triangles
6462,Solving Problems With Multiple Triangles
6463,Interior and Exterior Angles in Connected Triangles
6464,Solving Problems With Similar Triangles
6468,Finding Corresponding Lengths in Similar Shapes
6471,Relating Length and Area in Similar Shapes
6472,"Length, Surface Area, and Volume in Similar Solids"
6473,Surface Areas of Combined Rectangular Prisms
6474,Congruent Triangles
6475,Identifying Information Needed to Determine Similarity
6477,Further Problem-Solving With Embedded Right Triangles
6478,Bisectors of Chords
6479,Volumes of Composite Solids
6480,Solving Border Problems With Quadratic Equations
6481,Constructing Functions Representing Area and Perimeter
6482,Constructing Functions Representing Surface Area and Volume
6484,Problem-Solving With Special Triangles
6487,Solving Problems Involving Inscribed Squares
6488,Solving Problems Involving Circles Inscribed in Equilateral Triangles
6489,Solving Problems Involving Equilateral Triangles Inscribed in Circles
6490,Further Problem-Solving With Special Triangles
6491,Solving Problems Involving Inscribed Circles
6492,Calculating Trigonometric Ratios Using the Pythagorean Theorem
6494,Trigonometric Ratios of Large Special Angles
6495,Problem-Solving Using Trigonometric Ratios in Similar Right Triangles
6497,Solving Quadratic Equations Using the Zero-Product Rule
6498,Solving Quadratic Equations Using the Quadratic Formula
6499,Solving Quadratic Equations With Unknown Parameters
6500,Applying Vieta's Formulas
6501,Solving Quadratic Equations by Factoring
6503,Using Standard and Factored Forms to Reason About Quadratic Functions
6505,Quadratic Equations With One Real Solution
6509,Quadratic Equations With Two Real Solutions
6510,Quadratic Equations With No Real Solutions
6512,Rational Equations
6513,Radical Equations
6514,Equations Containing Multiple Radicals
6516,Further Multivariable Equations
6517,Solving Multivariable Rational Equations
6519,Solving Multivariable Nonlinear Equations
6520,Solving Linear-Quadratic Systems of Equations
6521,Other Systems of Nonlinear Equations
6524,Linear-Quadratic Systems With One Solution
6525,Elementary Cubic Functions
6526,Absolute Value Functions
6527,Rational Functions
6528,Exponential Functions
6531,Exponential Functions Expressed in Equivalent Forms
6532,Converting Units of Time in Exponential Models
6533,Maxima and Minima of Exponential Functions
6534,Exponential Functions Containing Unknown Parameters
6535,Determining Inputs of Quadratic Functions for Given Outputs
6536,Finding Extreme Values of Quadratic Functions in Factored Form
6537,Finding Extreme Values of Quadratic Functions in Standard Form
6539,Polynomial Transformations
6541,Using Symmetry to Reason About Quadratic Functions
6542,Using the Factor Theorem to Reason About Polynomials
6543,Interpreting Quadratic Functions in Modeling Contexts
6544,Modeling Planar Motion Using Quadratic Functions
6545,Finding Extreme Values of Quadratic Functions in Vertex Form
6546,Modeling Number Problems With Quadratic Equations
6547,Modeling Geometry Problems With Quadratic Equations
6548,Descriptions of Physical Phenomena
6550,Linear-Quadratic Systems With Zero or Two Solutions
6551,Solving Quadratic Equations With Leading Coefficients by Factoring
6552,Exploiting Structure to Solve Nonlinear Systems of Equations
6553,Solving Challenging Linear-Quadratic Systems of Equations
6556,Constructing Exponential Functions From Descriptions
6557,Calculating Unknown Times in Exponential Models
6558,Transforming Exponential Functions
6559,Constructing Exponential Growth Models
6560,Determining Unknown Parameters in Exponential Models
6561,Constructing Exponential Decay Models
6562,Graphs of Higher-Degree Polynomials
