topic-id,topic-name,layer,courses,topic-codes,lesson-paths,source-paths
246,The Cross Product of Two Vectors,61,MF3,MF3.13.3.1,vault/MA/Mathematical-Foundations/MF3/13. Vectors/13.3. The Cross Product/Lessons/13.3.1. The Cross Product of Two Vectors.md,vault/MA/Mathematical-Foundations/MF3/13. Vectors/13.3. The Cross Product/Source/13.3.1. The Cross Product of Two Vectors
281,Second and Higher-Order Derivatives,61,MF2,MF2.12.2.4,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.2. Derivatives of Functions and the Rules of Differentiation/Lessons/12.2.4. Second and Higher-Order Derivatives.md,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.2. Derivatives of Functions and the Rules of Differentiation/Source/12.2.4. Second and Higher-Order Derivatives
305,The Chain Rule With Trigonometric Functions,61,MF2,MF2.12.3.4,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.3. Differentiating Composite Functions/Lessons/12.3.4. The Chain Rule With Trigonometric Functions.md,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.3. Differentiating Composite Functions/Source/12.3.4. The Chain Rule With Trigonometric Functions
308,The Antiderivative,61,MF2,MF2.12.4.1,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.4. Indefinite Integrals/Lessons/12.4.1. The Antiderivative.md,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.4. Indefinite Integrals/Source/12.4.1. The Antiderivative
314,Defining Continuity at a Point,61,MF2,MF2.11.4.2,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.4. Continuity/Lessons/11.4.2. Defining Continuity at a Point.md,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.4. Continuity/Source/11.4.2. Defining Continuity at a Point
475,Defining Vector-Valued Functions,61,MF3,MF3.13.4.1,vault/MA/Mathematical-Foundations/MF3/13. Vectors/13.4. Vector-Valued Functions/Lessons/13.4.1. Defining Vector-Valued Functions.md,vault/MA/Mathematical-Foundations/MF3/13. Vectors/13.4. Vector-Valued Functions/Source/13.4.1. Defining Vector-Valued Functions
675,Finding the Sum of an Arithmetic Series,61,MF3,MF3.1.2.2,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.2. Arithmetic Series/Lessons/1.2.2. Finding the Sum of an Arithmetic Series.md,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.2. Arithmetic Series/Source/1.2.2. Finding the Sum of an Arithmetic Series
703,Permutations,61,MF2,MF2.14.3.5,vault/MA/Mathematical-Foundations/MF2/14. Probability & Combinatorics/14.3. Combinatorics/Lessons/14.3.5. Permutations.md,vault/MA/Mathematical-Foundations/MF2/14. Probability & Combinatorics/14.3. Combinatorics/Source/14.3.5. Permutations
778,Properties of Transformed Secant and Cosecant Functions,61,MF2,MF2.9.8.4,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.8. Properties of Transformed Trigonometric Functions/Lessons/9.8.4. Properties of Transformed Secant and Cosecant Functions.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.8. Properties of Transformed Trigonometric Functions/Source/9.8.4. Properties of Transformed Secant and Cosecant Functions
863,Introduction to the Inverse of a Matrix,61,MF3,MF3.14.4.1,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.4. The Inverse of a Matrix/Lessons/14.4.1. Introduction to the Inverse of a Matrix.md,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.4. The Inverse of a Matrix/Source/14.4.1. Introduction to the Inverse of a Matrix
1007,The Chain Rule With Exponential Functions,61,MF2,MF2.12.3.2,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.3. Differentiating Composite Functions/Lessons/12.3.2. The Chain Rule With Exponential Functions.md,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.3. Differentiating Composite Functions/Source/12.3.2. The Chain Rule With Exponential Functions
1016,The Sum of a Finite Geometric Series,61,MF3,MF3.1.3.1,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.3. Finite Geometric Series/Lessons/1.3.1. The Sum of a Finite Geometric Series.md,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.3. Finite Geometric Series/Source/1.3.1. The Sum of a Finite Geometric Series
1017,Writing Geometric Series in Sigma Notation,61,MF3,MF3.1.3.3,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.3. Finite Geometric Series/Lessons/1.3.3. Writing Geometric Series in Sigma Notation.md,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.3. Finite Geometric Series/Source/1.3.3. Writing Geometric Series in Sigma Notation
1036,The Chain Rule With Logarithmic Functions,61,MF2,MF2.12.3.3,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.3. Differentiating Composite Functions/Lessons/12.3.3. The Chain Rule With Logarithmic Functions.md,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.3. Differentiating Composite Functions/Source/12.3.3. The Chain Rule With Logarithmic Functions
1076,Writing Sums of Trigonometric Functions in Amplitude-Phase Form,61,MF3,MF3.5.4.3,vault/MA/Mathematical-Foundations/MF3/5. Trigonometry/5.4. The Sum and Difference Formulas/Lessons/5.4.3. Writing Sums of Trigonometric Functions in Amplitude-Phase Form.md,vault/MA/Mathematical-Foundations/MF3/5. Trigonometry/5.4. The Sum and Difference Formulas/Source/5.4.3. Writing Sums of Trigonometric Functions in Amplitude-Phase Form
1249,Calculating Derivatives From Data and Tables,61,MF2,MF2.12.2.7,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.2. Derivatives of Functions and the Rules of Differentiation/Lessons/12.2.7. Calculating Derivatives From Data and Tables.md,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.2. Derivatives of Functions and the Rules of Differentiation/Source/12.2.7. Calculating Derivatives From Data and Tables
1257,Finding Intersections of Parametric Curves and Lines,61,MF3,MF3.3.1.3,vault/MA/Mathematical-Foundations/MF3/3. Parametric & Polar Coordinates/3.1. Parametric Equations/Lessons/3.1.3. Finding Intersections of Parametric Curves and Lines.md,vault/MA/Mathematical-Foundations/MF3/3. Parametric & Polar Coordinates/3.1. Parametric Equations/Source/3.1.3. Finding Intersections of Parametric Curves and Lines
1278,The Angle Between Two Vectors,61,MF3,MF3.13.2.3,vault/MA/Mathematical-Foundations/MF3/13. Vectors/13.2. The Dot Product/Lessons/13.2.3. The Angle Between Two Vectors.md,vault/MA/Mathematical-Foundations/MF3/13. Vectors/13.2. The Dot Product/Source/13.2.3. The Angle Between Two Vectors
1472,Inverses of Exponential and Logarithmic Functions,61,MF2,MF2.5.5.6,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.5. Graphs of Exponential Functions/Lessons/5.5.6. Inverses of Exponential and Logarithmic Functions.md,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.5. Graphs of Exponential Functions/Source/5.5.6. Inverses of Exponential and Logarithmic Functions
1583,Solving Exponential Equations With Different Bases,61,MF2,MF2.5.3.3,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.3. Exponential Equations/Lessons/5.3.3. Solving Exponential Equations With Different Bases.md,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.3. Exponential Equations/Source/5.3.3. Solving Exponential Equations With Different Bases
1594,Solving Logarithmic Equations Using the Laws of Logarithms,61,MF2,MF2.5.4.3,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.4. Logarithmic Equations/Lessons/5.4.3. Solving Logarithmic Equations Using the Laws of Logarithms.md,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.4. Logarithmic Equations/Source/5.4.3. Solving Logarithmic Equations Using the Laws of Logarithms
1609,Properties of Transformed Exponential Functions,61,MF2,MF2.5.5.5,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.5. Graphs of Exponential Functions/Lessons/5.5.5. Properties of Transformed Exponential Functions.md,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.5. Graphs of Exponential Functions/Source/5.5.5. Properties of Transformed Exponential Functions
1610,Properties of Transformed Logarithmic Functions,61,MF2,MF2.5.6.3,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.6. Graphs of Logarithmic Functions/Lessons/5.6.3. Properties of Transformed Logarithmic Functions.md,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.6. Graphs of Logarithmic Functions/Source/5.6.3. Properties of Transformed Logarithmic Functions
2064,Properties of Transformed Tangent and Cotangent Functions,61,MF2,MF2.9.8.3,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.8. Properties of Transformed Trigonometric Functions/Lessons/9.8.3. Properties of Transformed Tangent and Cotangent Functions.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.8. Properties of Transformed Trigonometric Functions/Source/9.8.3. Properties of Transformed Tangent and Cotangent Functions
3400,The Roots of Unity,61,MF3,MF3.6.2.4,vault/MA/Mathematical-Foundations/MF3/6. Complex Numbers/6.2. Euler's Formula/Lessons/6.2.4. The Roots of Unity.md,vault/MA/Mathematical-Foundations/MF3/6. Complex Numbers/6.2. Euler's Formula/Source/6.2.4. The Roots of Unity
43,The Constant Multiple Rule for Indefinite Integrals,62,MF2,MF2.12.4.2,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.4. Indefinite Integrals/Lessons/12.4.2. The Constant Multiple Rule for Indefinite Integrals.md,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.4. Indefinite Integrals/Source/12.4.2. The Constant Multiple Rule for Indefinite Integrals
153,The Determinant of a 3x3 Matrix,62,MF3,MF3.14.3.4,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.3. Determinants/Lessons/14.3.4. The Determinant of a 3x3 Matrix.md,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.3. Determinants/Source/14.3.4. The Determinant of a 3x3 Matrix
350,Compound AND Inequalities,62,MF1,MF1.5.6.14,vault/MA/Mathematical-Foundations/MF1/5. Equations & Inequalities/5.6. Solving Linear Inequalities/Lessons/5.6.14. Compound AND Inequalities.md,vault/MA/Mathematical-Foundations/MF1/5. Equations & Inequalities/5.6. Solving Linear Inequalities/Source/5.6.14. Compound AND Inequalities
474,Left and Right Continuity,62,MF2,MF2.11.4.3,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.4. Continuity/Lessons/11.4.3. Left and Right Continuity.md,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.4. Continuity/Source/11.4.3. Left and Right Continuity
677,Finding the First Term of an Arithmetic Series,62,MF3,MF3.1.2.3,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.2. Arithmetic Series/Lessons/1.2.3. Finding the First Term of an Arithmetic Series.md,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.2. Arithmetic Series/Source/1.2.3. Finding the First Term of an Arithmetic Series
692,The Sum of the First N Terms of a Geometric Series,62,MF3,MF3.1.3.2,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.3. Finite Geometric Series/Lessons/1.3.2. The Sum of the First N Terms of a Geometric Series.md,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.3. Finite Geometric Series/Source/1.3.2. The Sum of the First N Terms of a Geometric Series
705,Combinations,62,MF2,MF2.14.3.6,vault/MA/Mathematical-Foundations/MF2/14. Probability & Combinatorics/14.3. Combinatorics/Lessons/14.3.6. Combinations.md,vault/MA/Mathematical-Foundations/MF2/14. Probability & Combinatorics/14.3. Combinatorics/Source/14.3.6. Combinations
865,Introduction to Linear Transformations,62,MF3,MF3.14.5.1,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.5. Linear Transformations/Lessons/14.5.1. Introduction to Linear Transformations.md,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.5. Linear Transformations/Source/14.5.1. Introduction to Linear Transformations
1115,Selecting Procedures for Calculating Derivatives,62,MF2,MF2.12.3.5,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.3. Differentiating Composite Functions/Lessons/12.3.5. Selecting Procedures for Calculating Derivatives.md,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.3. Differentiating Composite Functions/Source/12.3.5. Selecting Procedures for Calculating Derivatives
1117,Calculating Derivatives From Graphs,62,MF2,MF2.12.2.8,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.2. Derivatives of Functions and the Rules of Differentiation/Lessons/12.2.8. Calculating Derivatives From Graphs.md,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.2. Derivatives of Functions and the Rules of Differentiation/Source/12.2.8. Calculating Derivatives From Graphs
1125,Upward and Downward Opening Parabolas,62,MF3,MF3.4.2.1,vault/MA/Mathematical-Foundations/MF3/4. Conic Sections/4.2. Parabolas/Lessons/4.2.1. Upward and Downward Opening Parabolas.md,vault/MA/Mathematical-Foundations/MF3/4. Conic Sections/4.2. Parabolas/Source/4.2.1. Upward and Downward Opening Parabolas
1157,Expanding Binomials Using Pascal's Triangle,62,MF1,MF1.11.1.10,vault/MA/Mathematical-Foundations/MF1/11. Polynomials/11.1. Polynomials/Lessons/11.1.10. Expanding Binomials Using Pascal's Triangle.md,vault/MA/Mathematical-Foundations/MF1/11. Polynomials/11.1. Polynomials/Source/11.1.10. Expanding Binomials Using Pascal's Triangle
1169,The Geometric Interpretation of the 2x2 Determinant,62,MF3,MF3.14.3.2,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.3. Determinants/Lessons/14.3.2. The Geometric Interpretation of the 2x2 Determinant.md,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.3. Determinants/Source/14.3.2. The Geometric Interpretation of the 2x2 Determinant
1195,Multiplying a Matrix by a Column Vector,62,MF3,MF3.14.2.1,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.2. Matrix Multiplication/Lessons/14.2.1. Multiplying a Matrix by a Column Vector.md,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.2. Matrix Multiplication/Source/14.2.1. Multiplying a Matrix by a Column Vector
1275,The Area of a General Triangle,62,MF2,MF2.9.2.3,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.2. Trigonometry with General Triangles/Lessons/9.2.3. The Area of a General Triangle.md,vault/MA/Mathematical-Foundations/MF2/9. Trigonometry/9.2. Trigonometry with General Triangles/Source/9.2.3. The Area of a General Triangle
1785,Differentiating Inverse Functions,62,MF3,MF3.8.1.4,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.1. Differentiating Implicit and Inverse Functions/Lessons/8.1.4. Differentiating Inverse Functions.md,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.1. Differentiating Implicit and Inverse Functions/Source/8.1.4. Differentiating Inverse Functions
3737,Solving Exponential Equations With Different Bases Using Logarithms,62,MF2,MF2.5.3.4,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.3. Exponential Equations/Lessons/5.3.4. Solving Exponential Equations With Different Bases Using Logarithms.md,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.3. Exponential Equations/Source/5.3.4. Solving Exponential Equations With Different Bases Using Logarithms
3832,Solving Logarithmic Equations by Combining the Laws of Logarithms,62,MF2,MF2.5.4.4,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.4. Logarithmic Equations/Lessons/5.4.4. Solving Logarithmic Equations by Combining the Laws of Logarithms.md,vault/MA/Mathematical-Foundations/MF2/5. Exponentials & Logarithms/5.4. Logarithmic Equations/Source/5.4.4. Solving Logarithmic Equations by Combining the Laws of Logarithms
4050,Properties of Roots of Unity,62,MF3,MF3.6.2.5,vault/MA/Mathematical-Foundations/MF3/6. Complex Numbers/6.2. Euler's Formula/Lessons/6.2.5. Properties of Roots of Unity.md,vault/MA/Mathematical-Foundations/MF3/6. Complex Numbers/6.2. Euler's Formula/Source/6.2.5. Properties of Roots of Unity
4638,Consistency and Dependency in Linear Systems,62,MF1,MF1.6.3.10,vault/MA/Mathematical-Foundations/MF1/6. Two-Variable Equations/6.3. Systems of Linear Equations/Lessons/6.3.10. Consistency and Dependency in Linear Systems.md,vault/MA/Mathematical-Foundations/MF1/6. Two-Variable Equations/6.3. Systems of Linear Equations/Source/6.3.10. Consistency and Dependency in Linear Systems
4858,Properties of the Cross Product,62,MF3,MF3.13.3.2,vault/MA/Mathematical-Foundations/MF3/13. Vectors/13.3. The Cross Product/Lessons/13.3.2. Properties of the Cross Product.md,vault/MA/Mathematical-Foundations/MF3/13. Vectors/13.3. The Cross Product/Source/13.3.2. Properties of the Cross Product
57,Implicit Differentiation,63,MF3,MF3.8.1.1,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.1. Differentiating Implicit and Inverse Functions/Lessons/8.1.1. Implicit Differentiation.md,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.1. Differentiating Implicit and Inverse Functions/Source/8.1.1. Implicit Differentiation
132,Computing Probabilities Using Combinatorics,63,MF2,MF2.14.3.7,vault/MA/Mathematical-Foundations/MF2/14. Probability & Combinatorics/14.3. Combinatorics/Lessons/14.3.7. Computing Probabilities Using Combinatorics.md,vault/MA/Mathematical-Foundations/MF2/14. Probability & Combinatorics/14.3. Combinatorics/Source/14.3.7. Computing Probabilities Using Combinatorics
245,Calculating the Cross Product Using Determinants,63,MF3,MF3.13.3.3,vault/MA/Mathematical-Foundations/MF3/13. Vectors/13.3. The Cross Product/Lessons/13.3.3. Calculating the Cross Product Using Determinants.md,vault/MA/Mathematical-Foundations/MF3/13. Vectors/13.3. The Cross Product/Source/13.3.3. Calculating the Cross Product Using Determinants
284,Calculating Velocity for Straight-Line Motion Using Differentiation,63,MF3,MF3.11.1.1,"vault/MA/Mathematical-Foundations/MF3/11. Contextual Applications of Calculus/11.1. Displacement, Velocity, and Acceleration/Lessons/11.1.1. Calculating Velocity for Straight-Line Motion Using Differentiation.md","vault/MA/Mathematical-Foundations/MF3/11. Contextual Applications of Calculus/11.1. Displacement, Velocity, and Acceleration/Source/11.1.1. Calculating Velocity for Straight-Line Motion Using Differentiation"
291,Differentiating an Inverse Function at a Point,63,MF3,MF3.8.1.5,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.1. Differentiating Implicit and Inverse Functions/Lessons/8.1.5. Differentiating an Inverse Function at a Point.md,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.1. Differentiating Implicit and Inverse Functions/Source/8.1.5. Differentiating an Inverse Function at a Point
463,L'Hopital's Rule,63,MF3,MF3.7.1.1,vault/MA/Mathematical-Foundations/MF3/7. Limits & Continuity/7.1. Limits/Lessons/7.1.1. L'Hopital's Rule.md,vault/MA/Mathematical-Foundations/MF3/7. Limits & Continuity/7.1. Limits/Source/7.1.1. L'Hopital's Rule
612,Continuity Over an Interval,63,MF2,MF2.11.4.4,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.4. Continuity/Lessons/11.4.4. Continuity Over an Interval.md,vault/MA/Mathematical-Foundations/MF2/11. Limits & Continuity/11.4. Continuity/Source/11.4.4. Continuity Over an Interval
620,Rates of Change in Applied Contexts,63,MF3,MF3.11.3.1,vault/MA/Mathematical-Foundations/MF3/11. Contextual Applications of Calculus/11.3. Related Rates and Optimization/Lessons/11.3.1. Rates of Change in Applied Contexts.md,vault/MA/Mathematical-Foundations/MF3/11. Contextual Applications of Calculus/11.3. Related Rates and Optimization/Source/11.3.1. Rates of Change in Applied Contexts
676,Calculating the Number of Terms in an Arithmetic Series,63,MF3,MF3.1.2.4,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.2. Arithmetic Series/Lessons/1.2.4. Calculating the Number of Terms in an Arithmetic Series.md,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.2. Arithmetic Series/Source/1.2.4. Calculating the Number of Terms in an Arithmetic Series
690,Sums of Finite Geometric Series Given in Sigma Notation,63,MF3,MF3.1.3.4,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.3. Finite Geometric Series/Lessons/1.3.4. Sums of Finite Geometric Series Given in Sigma Notation.md,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.3. Finite Geometric Series/Source/1.3.4. Sums of Finite Geometric Series Given in Sigma Notation
798,Differentiating Parametric Curves,63,MF3,MF3.3.1.4,vault/MA/Mathematical-Foundations/MF3/3. Parametric & Polar Coordinates/3.1. Parametric Equations/Lessons/3.1.4. Differentiating Parametric Curves.md,vault/MA/Mathematical-Foundations/MF3/3. Parametric & Polar Coordinates/3.1. Parametric Equations/Source/3.1.4. Differentiating Parametric Curves
1124,Left and Right Opening Parabolas,63,MF3,MF3.4.2.2,vault/MA/Mathematical-Foundations/MF3/4. Conic Sections/4.2. Parabolas/Lessons/4.2.2. Left and Right Opening Parabolas.md,vault/MA/Mathematical-Foundations/MF3/4. Conic Sections/4.2. Parabolas/Source/4.2.2. Left and Right Opening Parabolas
1171,Multiplying a Matrix by the Identity Matrix,63,MF3,MF3.14.2.6,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.2. Matrix Multiplication/Lessons/14.2.6. Multiplying a Matrix by the Identity Matrix.md,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.2. Matrix Multiplication/Source/14.2.6. Multiplying a Matrix by the Identity Matrix
1198,Conformability for Matrix Multiplication,63,MF3,MF3.14.2.3,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.2. Matrix Multiplication/Lessons/14.2.3. Conformability for Matrix Multiplication.md,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.2. Matrix Multiplication/Source/14.2.3. Conformability for Matrix Multiplication
1959,The Standard Matrix of a Linear Transformation,63,MF3,MF3.14.5.2,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.5. Linear Transformations/Lessons/14.5.2. The Standard Matrix of a Linear Transformation.md,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.5. Linear Transformations/Source/14.5.2. The Standard Matrix of a Linear Transformation
2036,Velocity and Acceleration for Plane Motion,63,MF3,MF3.11.2.1,vault/MA/Mathematical-Foundations/MF3/11. Contextual Applications of Calculus/11.2. The Planar Motion of a Particle/Lessons/11.2.1. Velocity and Acceleration for Plane Motion.md,vault/MA/Mathematical-Foundations/MF3/11. Contextual Applications of Calculus/11.2. The Planar Motion of a Particle/Source/11.2.1. Velocity and Acceleration for Plane Motion
2857,Solving Inequalities Involving Exponential Functions,63,MF3,MF3.2.1.12,vault/MA/Mathematical-Foundations/MF3/2. Inequalities/2.1. Single-Variable Inequalities/Lessons/2.1.12. Solving Inequalities Involving Exponential Functions.md,vault/MA/Mathematical-Foundations/MF3/2. Inequalities/2.1. Single-Variable Inequalities/Source/2.1.12. Solving Inequalities Involving Exponential Functions
2858,Solving Inequalities Involving Logarithmic Functions,63,MF3,MF3.2.1.13,vault/MA/Mathematical-Foundations/MF3/2. Inequalities/2.1. Single-Variable Inequalities/Lessons/2.1.13. Solving Inequalities Involving Logarithmic Functions.md,vault/MA/Mathematical-Foundations/MF3/2. Inequalities/2.1. Single-Variable Inequalities/Source/2.1.13. Solving Inequalities Involving Logarithmic Functions
2982,Solving Inequalities Involving Positive and Negative Factors,63,MF3,MF3.2.1.5,vault/MA/Mathematical-Foundations/MF3/2. Inequalities/2.1. Single-Variable Inequalities/Lessons/2.1.5. Solving Inequalities Involving Positive and Negative Factors.md,vault/MA/Mathematical-Foundations/MF3/2. Inequalities/2.1. Single-Variable Inequalities/Source/2.1.5. Solving Inequalities Involving Positive and Negative Factors
3404,Pascal's Triangle and the Binomial Coefficients,63,MF3,MF3.1.1.1,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.1. The Binomial Theorem/Lessons/1.1.1. Pascal's Triangle and the Binomial Coefficients.md,vault/MA/Mathematical-Foundations/MF3/1. Sequences and Series/1.1. The Binomial Theorem/Source/1.1.1. Pascal's Triangle and the Binomial Coefficients
3769,The Sum Rule for Indefinite Integrals,63,MF2,MF2.12.4.3,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.4. Indefinite Integrals/Lessons/12.4.3. The Sum Rule for Indefinite Integrals.md,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.4. Indefinite Integrals/Source/12.4.3. The Sum Rule for Indefinite Integrals
232,The Transpose of a Matrix,64,MF3,MF3.14.1.7,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.1. Introduction to Matrices/Lessons/14.1.7. The Transpose of a Matrix.md,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.1. Introduction to Matrices/Source/14.1.7. The Transpose of a Matrix
285,Integrating Trigonometric Functions,64,MF2,MF2.12.4.6,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.4. Indefinite Integrals/Lessons/12.4.6. Integrating Trigonometric Functions.md,vault/MA/Mathematical-Foundations/MF2/12. Introduction to Calculus/12.4. Indefinite Integrals/Source/12.4.6. Integrating Trigonometric Functions
303,Differentiating Inverse Trigonometric Functions,64,MF3,MF3.8.1.6,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.1. Differentiating Implicit and Inverse Functions/Lessons/8.1.6. Differentiating Inverse Trigonometric Functions.md,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.1. Differentiating Implicit and Inverse Functions/Source/8.1.6. Differentiating Inverse Trigonometric Functions
334,Integrating Algebraic Functions Using Substitution,64,MF3,MF3.10.1.1,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.1. Integration Using Substitution/Lessons/10.1.1. Integrating Algebraic Functions Using Substitution.md,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.1. Integration Using Substitution/Source/10.1.1. Integrating Algebraic Functions Using Substitution
431,Second Derivatives of Parametric Equations,64,MF3,MF3.3.1.6,vault/MA/Mathematical-Foundations/MF3/3. Parametric & Polar Coordinates/3.1. Parametric Equations/Lessons/3.1.6. Second Derivatives of Parametric Equations.md,vault/MA/Mathematical-Foundations/MF3/3. Parametric & Polar Coordinates/3.1. Parametric Equations/Source/3.1.6. Second Derivatives of Parametric Equations
799,Calculating Tangent and Normal Lines with Parametric Equations,64,MF3,MF3.3.1.5,vault/MA/Mathematical-Foundations/MF3/3. Parametric & Polar Coordinates/3.1. Parametric Equations/Lessons/3.1.5. Calculating Tangent and Normal Lines with Parametric Equations.md,vault/MA/Mathematical-Foundations/MF3/3. Parametric & Polar Coordinates/3.1. Parametric Equations/Source/3.1.5. Calculating Tangent and Normal Lines with Parametric Equations
824,Calculating Acceleration for Straight-Line Motion Using Differentiation,64,MF3,MF3.11.1.2,"vault/MA/Mathematical-Foundations/MF3/11. Contextual Applications of Calculus/11.1. Displacement, Velocity, and Acceleration/Lessons/11.1.2. Calculating Acceleration for Straight-Line Motion Using Differentiation.md","vault/MA/Mathematical-Foundations/MF3/11. Contextual Applications of Calculus/11.1. Displacement, Velocity, and Acceleration/Source/11.1.2. Calculating Acceleration for Straight-Line Motion Using Differentiation"
864,Inverses of 2x2 Matrices,64,MF3,MF3.14.4.2,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.4. The Inverse of a Matrix/Lessons/14.4.2. Inverses of 2x2 Matrices.md,vault/MA/Mathematical-Foundations/MF3/14. Linear Algebra/14.4. The Inverse of a Matrix/Source/14.4.2. Inverses of 2x2 Matrices
